credit_line,city,socioeconomic_level,housing_status,invoice_value,has_disability,age,dependents,gender,income,target,approved_limit,invoice_to_income_ratio,limit_to_income_ratio,age_group,income_category,default
699,68575,2,1,12.661742789420574,2,61,0,1,2500000,1,14.062371417145494,5.064695089890194e-06,5.624946316879671e-06,56-65,Alto,0
8082,5001,3,2,11.289794413577894,2,36,0,2,1500000,1,14.914123179965662,7.526524591368868e-06,9.942742158149002e-06,36-45,Muy Bajo,0
642,54874,2,2,9.732165281200542,2,68,3,2,2500000,1,0.0,3.892864555334395e-06,0.0,65+,Alto,0
8013,5001,3,1,12.74655512498274,2,18,1,2,1500000,1,14.866332532446323,8.497697751523325e-06,9.910881747709716e-06,18-25,Muy Bajo,0
699,20614,1,2,11.240394696285792,2,36,1,1,3000000,1,14.978661680269909,3.746796983162936e-06,4.992885562461448e-06,36-45,Muy Alto,0
8082,5001,2,2,11.695255355062796,2,57,0,1,2500000,1,16.118095750958314,4.67810027078501e-06,6.447235721489037e-06,56-65,Alto,0
8013,5837,2,1,12.085254383230255,2,63,1,1,2300000,4,0.0,5.2544561429452665e-06,0.0,56-65,Alto,1
642,54099,2,2,11.03909050554345,2,62,0,2,1300000,1,14.062371417145494,8.491601549186078e-06,1.081720046149618e-05,56-65,Muy Bajo,0
8013,5001,3,1,13.03734347066627,2,41,1,2,1500000,1,14.866332532446323,8.6915565194065e-06,9.910881747709716e-06,36-45,Muy Bajo,0
8013,5045,1,2,11.156264806643742,2,51,0,1,1800000,4,0.0,6.197921449290163e-06,0.0,46-55,Medio,1
699,68001,2,1,12.37029811805472,2,27,0,2,2000000,4,0.0,6.185145966454377e-06,0.0,26-35,Medio,1
8013,5659,1,2,9.882825556088031,2,50,0,2,1500000,1,14.866332532446323,6.588545978361368e-06,9.910881747709716e-06,46-55,Muy Bajo,0
8013,5380,2,1,11.45571999119945,2,41,2,2,1200000,4,0.0,9.546425370645066e-06,0.0,36-45,Muy Bajo,1
8013,5088,2,2,11.695255355062796,2,68,0,2,1870000,1,14.866332532446323,6.254143904234702e-06,7.949906193871726e-06,65+,Medio,0
8082,5001,2,2,12.611541086966117,2,48,0,1,2300000,1,14.914123179965662,5.4832763494303336e-06,6.484398563290043e-06,46-55,Alto,0
8013,5001,2,1,11.076294714343865,2,32,1,1,1900000,4,0.0,5.829625728799019e-06,0.0,26-35,Medio,1
8082,5001,2,2,11.51293546492023,2,20,0,1,1900000,1,14.062371417145494,6.059436529201948e-06,7.4012442188954075e-06,18-25,Medio,0
8188,5631,2,2,11.03920292915574,2,43,0,1,3000000,1,14.80876270134486,3.6797330831408857e-06,4.93625258836409e-06,36-45,Muy Alto,0
8082,5001,2,1,11.54369712363698,2,67,0,1,3100000,1,15.1764873675101,3.7237720644725535e-06,4.8956395070550305e-06,65+,Muy Alto,0
8013,5001,1,2,12.582891335048217,2,24,0,2,1500000,1,14.866332532446323,8.388588630973057e-06,9.910881747709716e-06,18-25,Muy Bajo,0
8013,5001,2,2,12.1167385731709,1,48,1,1,2700000,1,14.866332532446323,4.487679290922818e-06,5.506047046814547e-06,46-55,Muy Alto,0
8082,5001,3,1,13.79033222743204,2,24,0,2,1450000,1,14.062371417145494,9.510567390941138e-06,9.698180495837929e-06,18-25,Muy Bajo,0
8013,5001,2,2,11.809780338354344,2,40,0,2,1200000,4,0.0,9.841475414065775e-06,0.0,36-45,Muy Bajo,1
8013,5001,2,1,12.281620651765513,2,26,1,1,1800000,4,13.815511557963774,6.823118793692622e-06,7.675279934824355e-06,26-35,Medio,1
8082,5001,3,2,12.621491384816093,2,52,0,2,1450000,1,15.319588176962746,8.704470814031226e-06,1.0565225939128832e-05,46-55,Muy Bajo,0
8013,5001,2,2,11.839015420318264,2,35,0,1,1500000,4,13.815511557963774,7.89267168509772e-06,9.21033489841925e-06,26-35,Muy Bajo,1
8082,5001,2,1,11.60824473564232,2,42,0,2,1600000,4,13.815511557963774,7.255148425308684e-06,8.63468932704653e-06,36-45,Bajo,1
8013,5001,1,1,11.81965252484039,2,24,0,2,1380000,4,0.0,8.564959391218114e-06,0.0,18-25,Muy Bajo,1
8082,5001,1,1,11.918397239722838,2,25,0,1,1700000,4,0.0,7.010817781708856e-06,0.0,18-25,Bajo,1
8013,5088,3,1,11.787043459844464,2,34,1,2,2000000,1,14.866332532446323,5.89351878316284e-06,7.4331625496418865e-06,26-35,Medio,0
8013,5585,1,2,11.982935344196433,2,22,1,1,1850000,4,0.0,6.47725884699329e-06,0.0,18-25,Medio,1
8013,5001,2,2,11.19822841866684,2,33,1,1,1300000,1,14.866332532446323,8.61401523434739e-06,1.1435631612934392e-05,26-35,Muy Bajo,0
8013,5001,2,2,11.775297421715829,2,28,1,2,1500000,4,0.0,7.850193047681854e-06,0.0,26-35,Muy Bajo,1
8013,5088,4,1,14.1121833425666,2,42,0,2,2400000,1,14.866332532446323,5.880073942705274e-06,6.194302640893201e-06,36-45,Alto,0
8013,5001,1,1,11.854307059520282,2,25,1,2,1460000,4,0.0,8.11938283571058e-06,0.0,18-25,Muy Bajo,1
8013,5001,1,1,9.210440366976515,2,26,2,2,1500000,1,14.866332532446323,6.14028948445802e-06,9.910881747709716e-06,26-35,Muy Bajo,0
8013,5837,1,2,11.579826817421988,2,39,0,2,1600000,1,14.866332532446323,7.2373872375217195e-06,9.291452025621437e-06,36-45,Bajo,0
8013,5837,1,1,8.853808274977197,2,33,0,2,1600000,4,0.0,5.5336267133440526e-06,0.0,26-35,Bajo,1
8013,5001,2,1,9.210440366976515,2,23,0,1,1300000,1,14.866332532446323,7.084948678482951e-06,1.1435631612934392e-05,18-25,Muy Bajo,0
8013,5030,1,2,11.273017167323289,2,38,0,1,1500000,1,14.866332532446323,7.515339767989014e-06,9.910881747709716e-06,36-45,Muy Bajo,0
8013,5659,1,2,9.210440366976515,2,29,0,1,7000000,4,0.0,1.3157770073142154e-06,0.0,26-35,Muy Alto,1
8013,5172,1,2,11.229248693912288,2,62,0,2,2200000,4,0.0,5.1042016316866615e-06,0.0,56-65,Alto,1
8013,5837,1,1,12.212005014183282,2,23,0,2,1800000,1,14.866332532446323,6.784443460966567e-06,8.259069040765157e-06,18-25,Medio,0
8013,5088,1,1,11.138537423432531,2,33,0,1,2600000,4,0.0,4.284051207454355e-06,0.0,26-35,Muy Alto,1
8082,5360,2,2,11.707743613093465,2,22,0,1,1650000,1,14.648420115681892,7.095597889391258e-06,8.877824992640546e-06,18-25,Bajo,0
8013,5837,1,1,8.517393171418904,2,39,0,2,2500000,4,0.0,3.4069559057851993e-06,0.0,36-45,Alto,1
8082,5001,2,2,11.60824473564232,2,33,2,1,1500000,4,0.0,7.738824664545103e-06,0.0,26-35,Muy Bajo,1
699,68001,3,1,11.958809286291672,2,34,0,2,2500000,4,0.0,4.783521801107948e-06,0.0,26-35,Alto,1
8013,5887,2,1,12.388835771484782,2,19,0,2,1800000,4,0.0,6.8826827160011475e-06,0.0,18-25,Medio,1
101,5059,4,1,12.490326347831276,2,60,0,2,1550000,4,0.0,8.058269864233168e-06,0.0,56-65,Bajo,1
8013,5088,1,1,11.980657766703455,2,33,2,2,1800000,1,14.866332532446323,6.6559172837700955e-06,8.259069040765157e-06,26-35,Medio,0
25,0,1,1,11.553453016146296,2,31,2,2,1600000,4,0.0,7.220903622026671e-06,0.0,26-35,Bajo,1
8013,5001,1,2,10.306750237089092,2,46,1,2,1500000,1,14.914123179965662,6.871162243951232e-06,9.942742158149002e-06,46-55,Muy Bajo,0
8013,5631,2,2,13.084293841392313,2,34,2,1,1300000,4,0.0,1.0064833674275876e-05,0.0,26-35,Muy Bajo,1
8082,5380,3,1,12.429220196836384,2,25,0,2,1500000,1,13.592368256649284,8.28614127379674e-06,9.061572796717659e-06,18-25,Muy Bajo,0
8013,5001,2,2,11.695255355062796,2,32,1,2,300000,1,14.866332532446323,3.898405457002742e-05,4.95542765938991e-05,26-35,Muy Bajo,0
8082,5001,2,2,12.206077645517674,2,26,0,1,2500000,1,14.403297778421797,4.882429105235427e-06,5.761316806841996e-06,26-35,Alto,0
699,54385,1,1,11.87608136208865,2,37,0,2,3500000,4,0.0,3.3931651339781473e-06,0.0,36-45,Muy Alto,1
8013,5001,1,1,11.246065108210743,2,33,3,1,1800000,1,14.866332532446323,6.247810478000147e-06,8.259069040765157e-06,26-35,Medio,0
8013,5360,3,1,12.491984401896726,2,65,0,1,3000000,1,14.866332532446323,4.1639934126344375e-06,4.955442525667933e-06,56-65,Muy Alto,0
8013,5001,1,2,11.793975594623962,2,44,2,2,2000000,1,14.866332532446323,5.896984848819557e-06,7.4331625496418865e-06,36-45,Medio,0
8013,5001,1,1,10.748024462146892,2,55,0,2,2000000,1,14.866332532446323,5.3740095440686745e-06,7.4331625496418865e-06,46-55,Medio,0
8013,5001,1,1,11.36205606252604,2,24,0,1,1500000,1,14.866332532446323,7.574698991884699e-06,9.910881747709716e-06,18-25,Muy Bajo,0
699,68855,2,1,11.45440612549094,2,48,1,2,2500000,1,15.068273812173889,4.581760617492129e-06,6.02730711394671e-06,46-55,Alto,0
8013,5001,2,2,12.19905306582726,2,29,1,2,1800000,4,0.0,6.777247938099623e-06,0.0,26-35,Medio,1
702,68001,2,1,11.790882906096789,2,40,0,2,1500000,1,14.77102238760702,7.860583363675616e-06,9.847341693510218e-06,36-45,Muy Bajo,0
699,68307,3,1,11.66070733548944,2,27,0,2,1800000,4,0.0,6.478167142956831e-06,0.0,26-35,Medio,1
8082,5001,2,2,12.206077645517674,2,25,0,1,3500000,1,14.062371417145494,3.4874497594479754e-06,4.0178192569503535e-06,18-25,Muy Alto,0
8013,5360,1,1,12.87342754658766,2,57,0,2,2000000,4,12.765691290604371,6.436710554938553e-06,6.382842453880959e-06,56-65,Medio,1
8013,5890,2,2,11.410649077385242,2,35,0,1,5500000,1,14.866332532446323,2.0746630914040274e-06,2.702969059904957e-06,26-35,Muy Alto,0
8013,5001,2,1,12.100717685412471,2,44,1,2,1400000,4,0.0,8.64336360146348e-06,0.0,36-45,Muy Bajo,1
8013,5792,1,1,11.196679295393697,2,33,1,2,1470000,1,14.866332532446323,7.616783454836899e-06,1.0113144502926409e-05,26-35,Muy Bajo,0
8082,5001,2,1,11.6662643868397,2,36,0,2,1500000,1,14.731801689838347,7.77750440622353e-06,9.821194579095845e-06,36-45,Muy Bajo,0
8013,5895,1,2,8.517393171418904,2,32,0,2,1950000,4,0.0,4.367891694116518e-06,0.0,26-35,Medio,1
8013,5250,1,2,8.517393171418904,2,40,1,2,2000000,4,0.0,4.258694456362224e-06,0.0,36-45,Medio,1
8013,5045,2,1,11.713708881351865,2,48,1,2,1600000,1,14.866332532446323,7.321063475180243e-06,9.291452025621437e-06,46-55,Bajo,0
25,17495,2,1,11.2187691464096,2,42,0,2,3000000,1,14.866332532446323,3.7395884689403775e-06,4.955442525667933e-06,36-45,Muy Alto,0
8082,5001,2,2,11.682862313550752,2,50,0,1,1900000,4,0.0,6.148871665620572e-06,0.0,46-55,Medio,1
699,68547,2,1,10.854971667978388,2,56,0,1,2300000,4,0.0,4.719550847142409e-06,0.0,56-65,Alto,1
8013,5837,1,1,11.583812541317878,2,40,0,2,1400000,4,0.0,8.274145905122837e-06,0.0,36-45,Muy Bajo,1
8082,5001,1,1,10.434145214930489,2,57,2,2,1600000,4,0.0,6.521336683496128e-06,0.0,56-65,Bajo,1
699,68001,1,1,10.233546410194464,2,22,0,2,1500000,4,0.0,6.822359725223159e-06,0.0,18-25,Muy Bajo,1
8082,5001,2,1,12.914534456199862,2,57,1,2,1400000,1,15.039286283703994,9.224660879670701e-06,1.0742339672403087e-05,56-65,Muy Bajo,0
8082,5001,2,1,10.958757311691734,2,22,1,2,1500000,4,0.0,7.305833337238932e-06,0.0,18-25,Muy Bajo,1
8013,5001,1,1,12.300218511420402,2,28,1,2,1650000,1,14.866332532446323,7.454673367725476e-06,9.009893043971685e-06,26-35,Bajo,0
702,68001,1,1,9.595466709088816,2,38,0,2,1500000,4,0.0,6.396973541410183e-06,0.0,36-45,Muy Bajo,1
8082,5001,2,2,12.899222326086994,2,36,0,2,2300000,1,14.690979711984754,5.6083550946660435e-06,6.387379706350021e-06,36-45,Alto,0
8013,5425,2,1,11.51293546492023,2,56,0,1,2320000,1,14.866332532446323,4.962470044159563e-06,6.407899191615143e-06,56-65,Alto,0
8013,5360,1,1,10.68944178268228,2,34,0,1,3000000,1,13.592368256649284,3.5631460731787358e-06,4.530787908620458e-06,26-35,Muy Alto,0
25,17614,3,1,11.02023441139972,2,19,1,2,1200000,4,0.0,9.183521023232247e-06,0.0,18-25,Muy Bajo,1
699,68001,2,1,11.564407241593884,2,61,0,1,2500000,1,13.592368256649284,4.625761046333135e-06,5.4369451278816625e-06,56-65,Alto,0
8013,5893,1,2,11.619876714739409,2,51,0,1,1200000,4,0.0,9.683222526264068e-06,0.0,46-55,Muy Bajo,1
8082,5001,4,1,12.159918753340104,2,31,0,1,2000000,1,14.731801689838347,6.079956336691884e-06,7.3658971619705924e-06,26-35,Medio,0
8013,27150,1,2,12.03183829891884,2,28,0,1,1870000,1,14.866332532446323,6.4341346870503494e-06,7.949906193871726e-06,26-35,Medio,0
8013,5001,1,2,11.407576060361786,2,25,2,2,1300000,1,14.914123179965662,8.775051757930791e-06,1.1472393621209262e-05,18-25,Muy Bajo,0
8013,5088,1,1,11.149211519571828,2,51,0,2,1600000,1,14.866332532446323,6.968252844574365e-06,9.291452025621437e-06,46-55,Bajo,0
8013,5585,2,2,11.951161040875366,2,64,1,2,2200000,1,14.866332532446323,5.432343458423595e-06,6.75742080682978e-06,56-65,Alto,0
8082,5001,2,2,12.206077645517674,2,53,1,2,5000000,4,0.0,2.4412150408605266e-06,0.0,46-55,Muy Alto,1
8013,5001,3,1,12.141715441287037,2,28,1,2,1760000,4,13.815511557963774,6.898698035561932e-06,7.849718016048726e-06,26-35,Medio,1
8013,5837,3,1,9.549950537288325,2,25,0,2,1500000,4,0.0,6.366629447105919e-06,0.0,18-25,Muy Bajo,1
699,68755,2,1,12.005589154766351,2,31,0,1,2800000,1,14.062371417145494,4.287708881091954e-06,5.0222737124542076e-06,26-35,Muy Alto,0
8013,5001,3,2,12.998340916957924,2,66,0,2,1600000,1,14.866332532446323,8.123957995624955e-06,9.291452025621437e-06,65+,Bajo,0
699,68001,1,1,10.982101194697549,2,24,0,1,1234000,1,14.978661680269909,8.899588569780372e-06,1.2138289742285385e-05,18-25,Muy Bajo,0
8013,5001,1,2,12.850557278777307,2,29,0,1,2400000,1,14.866332532446323,5.354396635158613e-06,6.194302640893201e-06,26-35,Alto,0
8013,5001,2,2,10.223866701574616,2,21,1,2,2000000,4,0.0,5.111930794821911e-06,0.0,18-25,Medio,1
8013,5138,2,2,9.890503624977834,2,30,1,2,1500000,1,14.866332532446323,6.593664687542097e-06,9.910881747709716e-06,26-35,Muy Bajo,0
8082,5001,3,2,11.728044909070784,2,38,0,1,2200000,4,13.815511557963774,5.330927080974411e-06,6.279775126449385e-06,36-45,Alto,1
8013,5001,2,2,11.883854337274723,2,33,1,2,1350000,1,14.866332532446323,8.802848544019392e-06,1.1012090015078747e-05,26-35,Muy Bajo,0
8013,5250,1,1,9.210440366976515,2,20,0,2,1400000,4,0.0,6.5788812772108845e-06,0.0,18-25,Muy Bajo,1
702,68547,2,2,10.12695105266126,2,48,0,1,3700000,1,14.220976332738882,2.7370130582832977e-06,3.843506078171028e-06,46-55,Muy Alto,0
8082,5001,1,1,12.79989936584956,2,70,0,1,3000000,1,14.731801689838347,4.266631699739287e-06,4.91059892641314e-06,65+,Muy Alto,0
8013,5001,3,1,11.974796110985777,2,53,0,1,2000000,1,14.866332532446323,5.987395061795357e-06,7.4331625496418865e-06,46-55,Medio,0
8013,5001,2,2,12.526723960192196,2,20,0,1,2000000,4,0.0,6.263358848416674e-06,0.0,18-25,Medio,1
8013,5837,1,1,11.74553606205735,2,25,0,2,1300000,4,12.765691290604371,9.035020790028123e-06,9.819754977576457e-06,18-25,Muy Bajo,1
699,68679,3,1,11.059110095921016,2,65,0,1,3000000,1,14.151983508870948,3.686368803184071e-06,4.717326263848228e-06,56-65,Muy Alto,0
8013,5001,3,2,11.811866417691425,2,37,1,1,2000000,1,14.866332532446323,5.905930255880585e-06,7.4331625496418865e-06,36-45,Medio,0
8013,5665,1,1,11.689698322833769,2,26,0,2,1850000,1,14.866332532446323,6.318752434638559e-06,8.035851079240672e-06,26-35,Medio,0
8013,5001,1,2,12.799830337206789,2,31,1,2,1540000,4,0.0,8.311572743918211e-06,0.0,26-35,Bajo,1
8082,5088,1,2,12.732899563023103,2,34,0,1,1350000,1,14.403297778421797,9.431770467594545e-06,1.0669101562459432e-05,26-35,Muy Bajo,0
702,68001,1,1,10.757924157061597,2,55,0,2,1500000,4,0.0,7.171944656744627e-06,0.0,46-55,Muy Bajo,1
8013,5172,1,2,10.94174809881949,2,27,1,2,1300000,1,14.866332532446323,8.416722832382044e-06,1.1435631612934392e-05,26-35,Muy Bajo,0
8013,5308,2,1,12.572713761780756,2,28,1,1,1800000,4,0.0,6.984837098302032e-06,0.0,26-35,Medio,1
699,68820,1,1,11.625360894300016,2,39,0,2,2300000,1,14.978661680269909,5.054502539042381e-06,6.512458768613539e-06,36-45,Alto,0
702,68001,4,1,12.100717685412471,2,24,0,1,1600000,4,0.0,7.562943826542903e-06,0.0,18-25,Bajo,1
25,66400,3,1,11.11135775214076,2,28,0,2,1500000,4,0.0,7.407566896382576e-06,0.0,26-35,Muy Bajo,1
8013,5480,1,2,14.81561913961061,2,26,1,1,2000000,4,0.0,7.407805865902371e-06,0.0,26-35,Medio,1
101,5059,3,2,12.01600718193825,2,43,0,1,2172000,1,14.731801689838347,5.532229120492233e-06,6.782594340351753e-06,36-45,Alto,0
8013,5001,3,2,11.939897629362823,2,25,0,2,1700000,1,14.866332532446323,7.023465062292801e-06,8.744896345617634e-06,18-25,Bajo,0
8013,5001,2,2,13.165645064399298,2,24,0,2,1400000,1,14.866332532446323,9.404025471695591e-06,1.0618801366889255e-05,18-25,Muy Bajo,0
8082,5001,2,2,12.031725210748633,2,29,1,2,1800000,4,0.0,6.684288070255868e-06,0.0,26-35,Medio,1
8013,5001,2,1,11.935706450843623,2,24,0,2,1700000,4,0.0,7.020999664614094e-06,0.0,18-25,Bajo,1
101,5059,1,2,10.29380518131408,2,51,0,2,1300000,1,14.062371417145494,7.918305586929609e-06,1.081720046149618e-05,46-55,Muy Bajo,0
8082,5001,4,1,12.370225988646045,2,64,0,2,2000000,1,15.520258832020865,6.185109901768071e-06,7.760125535947665e-06,56-65,Medio,0
25,17614,2,1,11.38605753636124,2,31,1,2,1200000,4,0.0,9.488373373323222e-06,0.0,26-35,Muy Bajo,1
8082,5001,2,1,11.695255355062796,2,33,1,1,1480000,4,0.0,7.902194224911197e-06,0.0,26-35,Muy Bajo,1
8082,5001,1,2,11.231053149814608,2,69,0,2,1300000,1,14.062371417145494,8.639265008115077e-06,1.081720046149618e-05,65+,Muy Bajo,0
699,13670,1,2,8.966994113344454,2,60,0,2,3500000,1,14.978661680269909,2.561997586099105e-06,4.279616400186716e-06,56-65,Muy Alto,0
8013,5088,1,1,10.634532456099082,2,56,1,1,1800000,1,14.866332532446323,5.908070304460432e-06,8.259069040765157e-06,56-65,Medio,0
8082,5001,2,2,11.728044909070784,2,54,0,2,1900000,1,14.062371417145494,6.17265196653622e-06,7.4012442188954075e-06,46-55,Medio,0
8013,5001,3,2,12.25748318304448,2,57,0,1,1750000,1,14.866332532446323,7.004272102155645e-06,8.49504230708801e-06,56-65,Medio,0
8082,5360,2,1,11.695255355062796,2,45,0,1,2000000,4,13.592368256649284,5.847624753719022e-06,6.796180730234277e-06,36-45,Medio,1
8013,5001,2,2,12.163473030311357,2,21,0,1,1400000,4,0.0,8.688188815801816e-06,0.0,18-25,Muy Bajo,1
8013,5030,2,2,12.973329583956533,2,53,0,2,1300000,1,14.866332532446323,9.979476618830703e-06,1.1435631612934392e-05,46-55,Muy Bajo,0
702,68001,2,1,10.745658004488511,2,22,1,1,1800000,1,14.77102238760702,5.969806685934347e-06,8.206118989715573e-06,18-25,Medio,0
25,17380,2,1,11.106309695104668,2,39,2,2,1500000,4,0.0,7.4042015272687605e-06,0.0,36-45,Muy Bajo,1
8013,5380,2,1,11.092458387943717,2,33,3,2,1400000,4,13.592368256649284,7.923178903403438e-06,9.708827534158392e-06,26-35,Muy Bajo,1
8013,5001,1,1,11.21465419096418,2,20,0,2,2300000,1,14.866332532446323,4.87593448479552e-06,6.4636200299244754e-06,18-25,Alto,0
8013,5001,2,2,12.116339385758046,2,22,0,2,2700000,1,14.866332532446323,4.48753144378763e-06,5.506047046814547e-06,18-25,Muy Alto,0
8013,5001,1,1,13.290954434166672,2,56,0,2,1400000,4,0.0,9.493532100453265e-06,0.0,56-65,Muy Bajo,1
8013,5001,3,2,10.3133098210857,2,37,1,2,1800000,4,0.0,5.7296133841512864e-06,0.0,36-45,Medio,1
8013,5045,1,1,12.887986973156991,2,31,0,2,1350000,4,0.0,9.546649945560775e-06,0.0,26-35,Muy Bajo,1
8013,5147,2,2,12.874653018086018,2,46,0,2,6000000,1,14.866332532446323,2.1457751453851457e-06,2.477721675787441e-06,46-55,Muy Alto,0
8082,5001,2,1,13.047484646754114,2,26,0,1,1700000,1,15.1764873675101,7.674986453980976e-06,8.927340258923436e-06,26-35,Bajo,0
8013,5088,2,2,11.407242675165444,2,37,0,2,2480000,1,14.866332532446323,4.599692772368013e-06,5.994486507241861e-06,36-45,Alto,0
8013,5837,1,1,8.517393171418904,2,29,0,1,1600000,4,0.0,5.323367405032187e-06,0.0,26-35,Bajo,1
699,68001,2,1,12.15612581267736,2,51,0,2,3700000,1,15.1764873675101,3.285438520875362e-06,4.101752233988613e-06,46-55,Muy Alto,0
8082,5001,1,2,11.289794413577894,2,23,2,1,1468000,1,16.118095750958314,7.690590410754416e-06,1.0979621778839602e-05,18-25,Muy Bajo,0
8013,5001,2,2,11.289794413577894,2,34,1,2,1400000,4,0.0,8.064133106746277e-06,0.0,26-35,Muy Bajo,1
8013,5001,1,1,11.189851075030967,2,66,0,1,1300000,1,14.866332532446323,8.60757112881526e-06,1.1435631612934392e-05,65+,Muy Bajo,0
8013,5631,3,1,12.206077645517674,2,68,0,1,2500000,1,13.592368256649284,4.882429105235427e-06,5.4369451278816625e-06,65+,Alto,0
8013,5001,1,1,11.856557721646434,2,30,0,1,2800000,4,0.0,4.234483388272516e-06,0.0,26-35,Muy Alto,1
8013,5147,3,2,10.819798284210286,2,20,0,1,2000000,4,0.0,5.409896437156924e-06,0.0,18-25,Medio,1
8013,5649,1,2,9.61587214452889,2,26,0,2,2500000,1,14.866332532446323,3.846347319272628e-06,5.946530634366275e-06,26-35,Alto,0
8013,5308,2,2,11.695255355062796,2,47,0,1,1800000,1,14.866332532446323,6.4973604765012885e-06,8.259069040765157e-06,46-55,Medio,0
8013,5088,1,1,12.70590809799626,2,19,0,1,930000,4,0.0,1.3662252081445354e-05,0.0,18-25,Muy Bajo,1
8013,5001,1,2,11.576069263934851,2,41,0,1,2000000,4,0.0,5.7880317379515565e-06,0.0,36-45,Medio,1
8013,5360,2,2,12.830483171776743,2,18,0,2,2850000,4,0.0,4.5019223402997906e-06,0.0,18-25,Muy Alto,1
8013,5837,1,2,10.819798284210286,2,41,0,1,2000000,1,14.866332532446323,5.409896437156924e-06,7.4331625496418865e-06,36-45,Medio,0
8013,5001,3,1,12.765525563060075,2,23,0,1,1600090,1,14.866332532446323,7.977999728178007e-06,9.290929411168692e-06,18-25,Bajo,0
8082,5001,1,2,12.82396003700373,2,58,0,2,2700000,1,14.978661680269909,4.749613069403948e-06,5.5476504194887e-06,56-65,Muy Alto,0
702,68655,1,2,11.629890388286176,2,23,0,1,1500000,1,14.45736497045232,7.753255090020725e-06,9.63823688814362e-06,18-25,Muy Bajo,0
8013,5088,2,2,13.312740732283109,2,31,0,2,2900000,4,13.592368256649284,4.590598669546358e-06,4.687021920561159e-06,26-35,Muy Alto,1
8013,5001,2,1,11.602116963766376,2,27,1,2,1500000,1,14.866332532446323,7.734739486017926e-06,9.910881747709716e-06,26-35,Muy Bajo,0
8082,5001,2,2,12.39844353817713,2,56,0,1,1250000,4,0.0,9.918746895544187e-06,0.0,56-65,Muy Bajo,1
8013,5001,1,2,12.71176009144004,2,19,0,1,1400000,1,14.866332532446323,9.079822151155634e-06,1.0618801366889255e-05,18-25,Muy Bajo,0
8082,5360,2,2,12.206077645517674,2,26,0,2,1900000,4,12.765691290604371,6.424248011194559e-06,6.718781353591062e-06,26-35,Medio,1
699,68547,2,1,10.136779434902152,2,26,0,2,2300000,1,14.731801689838347,4.407293490264636e-06,6.405128384656505e-06,26-35,Alto,0
8013,5001,1,2,11.163055883362937,2,38,1,1,1500000,4,0.0,7.442032294220428e-06,0.0,36-45,Muy Bajo,1
8013,5001,1,2,10.308985993422082,2,42,0,2,1760000,1,14.866332532446323,5.857375077299435e-06,8.446775048676861e-06,36-45,Medio,0
8013,5001,1,2,12.836154885366104,2,23,1,1,1800000,4,13.815511557963774,7.131193196762727e-06,7.675279934824355e-06,18-25,Medio,1
8013,5001,2,1,11.5988921297714,2,39,2,1,1800000,4,0.0,6.443825381081122e-06,0.0,36-45,Medio,1
8013,5001,2,2,10.65109924385748,2,25,0,1,2800000,4,13.815511557963774,3.803962657105294e-06,4.93410950851938e-06,18-25,Muy Alto,1
8082,5001,2,1,13.837737694740984,2,23,1,2,1500000,4,0.0,9.225152313059113e-06,0.0,18-25,Muy Bajo,1
8082,5001,2,1,12.778875387841124,2,54,1,1,2100000,1,14.062371417145494,6.085175858412031e-06,6.6963641527530194e-06,46-55,Alto,0
8082,5001,2,2,11.918397239722838,2,38,1,2,2500000,4,0.0,4.76735698894634e-06,0.0,36-45,Alto,1
8013,5890,3,2,12.144548244033386,2,54,0,2,2000000,4,0.0,6.07227108588115e-06,0.0,46-55,Medio,1
8082,5001,1,1,12.365023216000887,2,25,1,1,2000000,4,0.0,6.182508516746185e-06,0.0,18-25,Medio,1
