LineaDeCredito,CiudadDeResidencia,Estrato,UstedEsArrendadorOPropietario,ValorFactura,UstedTieneAlgunaDiscapacidad,Edad,PersonasACargo,Genero,IngresoPrincipalMensual,Viabilidad,ValorCupoAprobado
8082,5001,6,1,500000,2,68,0,2,3600000,4,0
8188,5360,4,2,792872,2,38,0,2,15000000,4,0
702,68307,1,1,55912,2,27,2,2,1350000,1,1900000
8013,5001,2,2,96000,2,40,1,1,1500000,4,1300000
8013,5250,1,2,100000,2,65,2,2,1300000,1,1300000
8013,5659,1,2,4000,2,41,1,2,2500000,4,0
702,68001,3,2,130000,2,69,0,1,1700000,1,1280000
699,68001,2,1,36880,2,49,0,2,2000000,4,0
8013,5001,1,1,91000,2,20,0,1,1700000,1,1300000
25,17614,3,1,145807,2,29,0,2,2200000,1,2860000
702,68081,1,1,180179,2,28,0,2,2000000,1,0
699,68547,3,1,310456,2,24,0,1,2000000,4,0
699,68547,3,1,103449,2,32,0,2,2000000,1,2500000
8013,5088,3,2,994214,2,63,0,2,2000000,4,0
8013,5837,1,1,232673,2,42,0,2,1370000,4,0
8082,5088,2,2,200000,2,32,0,2,2400000,4,1300000
699,68001,2,1,96475,2,26,0,2,1500000,1,2500000
8082,5001,2,2,140000,2,57,0,2,1800000,4,0
8013,5360,2,2,84533,2,38,1,1,1800000,1,1300000
702,68001,1,1,100990,2,23,0,2,1800000,1,1280000
699,68547,2,1,37018,2,21,0,1,2300000,4,0
702,68276,2,1,64548,2,33,0,1,3000000,4,0
8082,5001,3,2,250000,2,69,0,1,1500000,4,1300000
8013,5045,1,2,48073,2,38,0,2,1300000,4,0
699,13160,1,1,57565,2,58,0,2,2500000,1,3200000
8013,5001,2,2,97000,2,28,1,2,1500000,4,0
8082,5001,2,2,200000,2,38,1,1,2000000,4,0
699,68001,1,1,165843,2,25,0,2,1450000,4,0
8082,5001,2,2,200000,2,33,1,1,2100000,4,1300000
699,68255,1,2,65398,2,35,0,2,2300000,1,1400000
8013,5001,3,1,403466,2,38,2,2,1300000,1,2860000
8082,5001,2,2,200000,2,48,1,2,2000000,4,0
8013,5088,2,2,20000,2,35,2,2,1500000,4,1300000
699,68235,1,1,51373,2,26,0,2,2000000,4,0
8082,5001,2,2,200000,2,30,1,2,2000000,4,0
8013,5001,2,1,195994,2,28,0,2,2600000,4,0
8013,5001,2,1,720675,2,27,1,2,1360000,4,1300000
8013,5001,1,1,10000,2,22,0,1,2050000,4,0
8013,5001,2,1,10000,2,54,0,1,1800000,4,1300000
8013,5266,2,2,159067,2,30,1,1,2588800,1,1300000
699,68001,2,2,18249,2,41,0,2,1500000,1,3900000
702,68547,2,1,2569,2,30,0,1,1300000,4,0
8013,5001,2,1,238228,2,23,0,1,1500000,4,1300000
8013,5360,3,2,329427,2,27,0,2,1700000,4,0
702,68307,1,1,36858,2,47,0,1,2000000,4,0
699,68547,2,1,76903,2,43,0,1,6000000,1,1280000
699,68679,2,1,117396,2,44,1,1,3500000,4,0
8013,5001,2,2,144281,2,27,1,2,1450000,4,1300000
8013,5837,1,1,154574,2,54,0,2,1900000,4,0
699,68547,2,1,76903,2,51,0,2,3000000,4,0
699,68679,2,1,117396,2,43,1,2,2500000,4,0
8013,5001,1,1,115474,2,47,0,1,2400000,1,1300000
702,68855,2,1,43320,2,39,0,1,2500000,1,1100000
8013,5001,3,2,568604,2,53,0,1,1800000,1,2860000
8013,5088,1,1,161756,2,40,0,1,1300000,4,0
8013,5088,1,1,325723,2,36,1,1,1800000,4,0
702,68276,2,1,32539,2,37,0,1,1800000,1,2600000
8013,5001,1,1,123876,2,28,2,2,1400000,4,1300000
699,68547,2,1,76903,2,20,0,2,1600000,4,0
702,68276,2,1,32539,2,20,0,2,1500000,4,0
8013,5212,3,2,423725,2,37,0,1,2300000,4,0
702,68855,2,1,43320,2,39,0,2,2000000,4,0
8013,5001,2,2,285482,2,34,1,2,2100000,4,1300000
8013,5001,3,1,554515,2,44,1,2,2000000,4,0
8013,5147,1,2,219437,2,23,0,2,1800000,1,1300000
702,68276,1,1,133710,2,22,0,2,1500000,4,0
8013,5313,3,1,62108,2,20,0,1,1800000,4,0
25,5129,2,1,13589,2,42,0,1,2600000,1,2860000
8013,5001,3,2,129182,2,34,0,2,1700000,4,1300000
8082,5001,2,2,400000,2,22,0,2,1650000,4,1300000
8013,5001,3,2,364242,2,32,2,2,1600000,4,0
8082,5001,2,2,300000,2,40,0,1,1700000,4,0
702,68276,1,1,133710,2,37,0,2,1800000,4,0
699,68547,3,1,2000,2,28,0,1,2000000,1,1280000
8013,5861,2,2,135518,2,38,1,2,1300000,4,0
8013,5172,1,2,149894,2,23,1,2,1700000,1,1300000
8082,5001,2,2,400000,2,25,0,2,1650000,1,5000000
8013,5088,1,1,158078,2,32,1,2,1800000,4,0
8013,5001,1,2,40678,2,51,0,1,2000000,4,1300000
8013,5837,1,2,143871,2,21,0,2,2000000,4,0
8013,5001,1,2,20000,2,49,1,2,1400000,4,0
702,68001,1,1,48430,2,61,0,2,1800000,1,1280000
702,68307,3,2,96727,2,22,0,1,2100000,1,1280000
8013,5659,1,2,10000,2,26,0,2,1970000,4,0
8082,5001,2,2,500000,2,31,0,2,1500000,4,1300000
8082,5001,5,1,380000,2,34,0,1,10000000,4,0
699,68001,3,1,48288,2,48,1,1,4000000,1,4500000
8013,68001,1,1,111969,2,21,0,2,1500000,4,0
25,17380,1,1,191032,2,40,0,1,2000000,1,2860000
8082,5001,1,2,145000,2,22,0,2,2000000,1,10000000
8082,5001,2,2,400000,2,36,0,1,1800000,4,0
8013,5001,3,2,120020,2,22,0,1,1800000,1,2860000
699,68655,1,1,34139,2,24,0,1,2000000,1,2500000
699,68547,2,2,33583,2,50,0,2,2500000,4,0
25,5129,3,1,236684,2,28,2,2,1500000,4,0
8082,5001,2,2,400000,2,51,0,1,1700000,4,0
8013,5837,1,1,1173104,2,18,0,2,1500000,3,0
8013,5250,2,1,85500,2,34,1,2,1450000,4,0
8013,5837,2,2,86878,2,26,0,1,1650000,4,5000000
8082,5001,2,2,400000,2,46,0,2,2500000,4,0
8082,5001,3,2,80000,2,21,0,1,1800000,1,5000000
8013,5001,1,2,70879,2,58,0,2,1500000,1,1300000
699,68689,1,1,46409,2,22,0,2,2000000,1,1400000
8013,5001,1,2,263211,2,25,0,2,2200000,4,0
8013,68307,1,1,95470,2,35,0,1,1850000,4,0
8013,5250,1,2,100000,2,41,3,1,1500000,1,1300000
8013,5001,2,1,186402,2,22,0,1,1700000,4,1300000
8082,5001,2,2,120000,2,55,0,2,1450000,4,0
8013,5670,1,2,52492,2,25,1,2,2000000,4,0
702,68001,2,1,144000,2,26,0,1,2200000,4,0
8082,5001,2,2,300000,2,41,0,1,2000000,4,1300000
8082,5001,2,2,123233,2,25,1,2,1800000,1,10000000
25,17653,1,1,36882,2,60,0,1,2000000,1,1280000
8013,5088,4,1,136672,2,19,1,2,1300000,4,0
699,68307,1,1,111174,2,36,2,2,2500000,1,1280000
699,68001,1,1,90490,2,23,0,2,2000000,4,0
699,68307,1,1,56633,2,18,0,2,2000000,4,0
8013,68001,1,1,111969,2,27,0,1,2100000,4,0
8013,5360,2,2,50000,2,47,0,1,2000000,4,0
8082,5001,1,2,90000,2,68,0,1,2800000,1,10000000
8082,5001,2,2,300000,2,49,0,2,2800000,4,0
8013,5001,2,2,135052,2,38,1,1,2200000,4,0
8013,5837,2,1,143317,2,28,2,2,6000000,4,0
8013,5001,3,1,261825,2,37,0,1,2600000,4,0
8013,5088,1,2,171087,2,39,0,2,1850000,4,5000000
8013,5861,1,2,16912,2,42,0,2,1300000,1,1300000
8013,5147,2,2,317124,2,51,0,1,2400000,4,0
8013,5101,2,1,70000,2,38,1,1,2000000,1,2860000
8013,5088,1,1,161756,2,54,0,2,1600000,4,0
8013,5088,2,1,5000,2,36,2,2,1400000,4,0
702,68001,3,1,61086,2,34,0,2,1300000,4,0
8082,5001,2,2,123000,2,51,0,2,1600000,1,10000000
8082,5001,2,2,400000,2,34,0,1,1800000,4,0
8082,5001,1,2,80000,2,52,0,1,2100000,4,0
8082,5001,2,2,300000,2,19,0,2,1600000,4,0
699,68001,1,1,44687,2,30,0,2,2000000,1,1400000
8013,5001,1,2,42343,2,22,0,1,1700000,4,0
8013,5001,2,2,60000,2,28,0,1,1960000,4,0
8013,5736,1,1,62272,2,34,0,2,1650000,4,0
8013,5659,1,2,5000,2,19,0,2,2000000,3,0
8013,5001,2,2,194969,2,55,0,1,1200000,1,2860000
8082,5837,2,1,413027,2,33,2,2,3000000,4,0
8013,5001,1,1,87084,2,28,1,2,2000000,4,0
8082,5001,1,2,154000,2,46,0,1,3000000,4,0
101,5059,1,1,45000,2,23,0,1,2300000,1,1280000
8013,5088,3,2,387337,2,27,0,1,2300000,4,0
8013,5250,1,2,100000,2,67,0,2,1200000,1,1300000
8082,5079,3,2,120000,2,72,0,1,2700000,4,0
8013,5001,2,2,401902,2,32,1,1,2000000,1,2860000
8082,5001,2,2,400000,2,58,0,2,1600000,1,10000000
8082,5001,2,2,140000,2,64,0,2,2300000,4,0
101,5059,1,2,45000,2,44,0,2,1500000,4,0
699,68895,2,1,124348,2,61,0,2,2000000,4,0
702,68307,1,1,694198,2,37,0,1,1900000,1,1280000
25,66400,2,1,134620,2,58,0,2,800000,1,2860000
8013,5837,1,2,4000,2,44,0,2,3000000,4,0
25,66682,3,1,44683,2,66,0,2,1800000,1,2860000
8013,5045,2,2,401253,2,48,0,2,1350000,4,0
8013,5250,1,2,100000,2,33,4,2,1500000,1,1300000
8082,5001,2,2,300000,2,49,0,2,2300000,4,0
8013,5001,3,2,1000886,2,18,0,2,1800000,1,2860000
8082,5001,2,2,80000,2,45,0,2,2300000,4,0
8013,5001,2,2,183342,2,41,1,2,1800000,4,1300000
8082,5001,2,2,123000,2,55,0,2,1800000,4,0
8082,5001,2,2,145000,2,43,0,2,2400000,4,0
101,63401,2,1,85046,2,59,0,2,1200000,4,0
699,68001,1,1,117454,2,30,0,1,2600000,1,3200000
8013,5837,1,2,265975,2,64,0,2,3000000,4,0
8013,5360,2,1,306733,2,24,1,2,1800000,4,0
8013,5001,2,1,29431,2,43,1,1,1700000,4,1300000
8013,5001,2,1,539931,2,28,1,2,1400000,4,0
8082,5001,2,2,300000,2,21,0,2,1600000,1,10000000
8082,5001,2,2,120000,2,29,1,2,2200000,4,10000000
8013,5837,2,1,5000,2,27,0,2,1650000,4,0
8013,5360,2,2,589730,2,60,0,2,1500000,1,1300000
8013,5088,1,2,166239,2,29,0,2,1300000,4,1300000
8013,5790,2,1,10000,2,20,0,2,1400000,4,0
25,5129,2,1,120523,2,28,0,2,1650000,4,0
8082,5001,2,2,300000,2,24,0,1,1658000,4,0
8013,5495,1,2,50000,2,28,2,1,1800000,1,1300000
25,17442,1,1,87780,2,26,1,2,1300000,1,2860000
8013,5842,1,2,160000,2,19,0,1,1500000,1,1300000
8013,5045,1,2,394539,2,18,0,2,1800000,3,0
8013,5051,2,2,49872,2,31,0,1,5800000,1,1300000
8013,5837,1,2,265975,2,36,0,2,2000000,4,0
8013,5001,1,2,362155,2,31,1,2,1540000,4,0
8082,5001,2,2,300000,2,25,0,2,1850000,4,0
8013,5172,1,1,92805,2,59,1,2,2000000,4,0
8082,5001,2,2,123000,2,49,1,2,4000000,4,0
8082,5001,1,2,70000,2,59,0,2,1500000,4,0
25,5129,2,1,36418,2,19,0,1,5000000,4,0
8082,5837,3,1,304614,2,23,0,1,4000000,4,0
8013,5837,1,1,5000,2,43,1,2,1400000,4,0
25,17380,2,1,118116,2,69,0,2,1700000,1,2860000
702,5079,2,1,259577,2,55,0,1,2500000,1,1280000
8082,5001,2,1,143220,2,71,0,2,2500000,4,0
8013,5001,1,2,230716,2,39,1,1,1850000,4,5000000
8013,5001,2,1,87699,2,35,1,1,1650000,4,0
8082,5001,2,2,143000,2,37,0,2,2800000,4,1300000
699,68001,2,1,59478,2,34,0,2,2400000,1,2500000
702,68307,1,1,52912,2,29,1,2,1350000,4,0
8082,5001,2,2,100000,2,57,0,1,3000000,4,0
702,68001,3,1,50000,2,26,0,1,2500000,1,3100000
8013,5837,3,1,304614,2,30,2,2,5000000,1,2860000
8082,5002,3,2,416000,2,22,0,2,1800000,4,1300000
8013,5266,3,2,375249,2,26,1,1,2100000,4,1300000
8013,5001,1,2,155348,2,33,0,2,1980000,4,1300000
8082,5001,1,2,200000,2,65,0,1,3400000,4,0
8082,5001,3,2,400000,2,40,2,1,2000000,4,0
8013,5837,1,2,284295,2,64,1,1,1700000,1,1300000
8013,5001,3,2,329109,2,22,0,2,1900000,4,0
8082,5001,2,2,300000,2,67,0,1,1800000,1,10000000
702,68307,1,1,31325,2,21,0,1,1600000,1,1280000
8082,5001,2,2,300000,2,44,1,1,3500000,4,0
25,17653,3,1,133193,2,56,0,1,1500000,1,3200000
8013,5001,1,1,155348,2,38,0,1,1970000,4,1300000
8082,5001,2,2,400000,2,26,0,2,1400000,4,1300000
702,68276,3,1,30000,2,27,0,1,2200000,1,1400000
8013,5837,1,2,10000,2,37,1,2,1550000,4,0
8082,5001,2,2,200000,2,27,0,2,1614000,4,1300000
8082,5001,2,2,300000,2,41,0,1,2000000,1,5000000
702,68307,3,1,500553,2,24,0,1,1800000,1,3100000
8013,5045,1,2,48073,2,39,0,1,2200000,4,0
8013,5001,2,2,48819,2,27,1,2,2000000,4,0
8082,5001,2,2,300000,2,42,0,1,2500000,1,5000000
8013,5088,1,1,10000,2,34,1,1,1300000,4,1300000
8013,5001,3,2,445299,2,40,0,1,1600000,4,0
8013,5001,2,1,135000,2,29,1,1,2200000,4,0
8082,5001,2,2,300000,2,39,0,2,2100000,4,1300000
702,68276,4,1,60000,2,26,0,2,2700000,4,0
8013,5240,2,1,635296,2,55,1,2,1400000,1,2860000
8013,5030,2,1,191272,2,18,1,1,1550000,4,0
699,68547,3,1,131745,2,28,0,1,2500000,4,0
8082,5001,2,2,300000,2,26,0,1,1850000,4,0
702,68001,3,1,40000,2,28,0,1,2300000,4,0
8013,5837,1,2,5000,2,19,1,2,1450000,1,1300000
8013,5001,1,2,23325,2,35,1,1,1300000,1,1300000
702,68001,1,1,148212,2,29,0,1,1900000,1,1400000
8013,5001,2,2,380000,2,42,1,1,2500000,4,1300000
8013,5001,2,1,312020,2,20,0,1,1400000,4,1300000
8013,5360,2,2,582843,2,37,1,2,1900000,1,1300000
25,17380,1,1,203983,2,26,0,2,1800000,4,0
702,20710,1,1,92959,2,23,0,2,4500000,1,1900000
8013,5147,2,1,226959,2,40,1,1,1600000,1,2860000
8013,5591,2,1,86501,2,30,0,2,2300000,1,2860000
642,54001,4,2,410377,2,40,1,2,2600000,1,1280000
8082,5001,2,2,90000,2,52,0,1,2000000,4,0
8082,5001,1,2,120000,2,52,0,2,2500000,4,0
8188,5001,2,2,226268,2,39,1,2,3500000,1,5000000
699,5615,1,1,63679,2,37,0,1,2000000,1,2300000
8082,5001,1,2,70000,2,31,0,2,3200000,4,0
702,68276,3,1,40000,2,23,3,2,2500000,1,0
25,66682,1,1,447036,2,24,0,2,1750000,1,2860000
8013,5659,1,2,5000,2,42,0,2,3500000,1,1300000
699,68001,1,1,54308,2,31,0,1,2300000,1,1280000
8082,5001,1,1,90000,2,21,0,2,1500000,4,1300000
8013,5858,1,2,83661,2,18,0,1,2300000,1,2860000
8013,5001,2,2,20000,2,44,0,2,1500000,4,0
8013,5591,2,1,86501,2,23,0,1,2700000,4,0
8013,5001,1,2,84107,2,54,0,2,1600000,4,1300000
8188,5001,2,2,226267,2,32,2,1,3500000,4,0
699,68575,1,1,57947,2,58,0,2,2500000,1,1400000
8082,5001,2,2,300000,2,62,0,1,2800000,4,1300000
8013,5001,2,1,401536,2,40,1,2,1500000,4,0
702,68001,1,1,144212,2,27,0,2,2200000,4,0
699,47288,3,1,45051,2,38,0,1,3000000,4,0
8013,5001,2,2,20000,2,38,0,2,2200000,4,0
699,68276,2,1,26797,2,64,0,2,2000000,1,2500000
702,68745,1,2,56862,2,28,0,2,3000000,1,1280000
8082,5001,2,1,60000,2,26,0,2,1800000,4,1300000
702,68001,2,1,78395,2,37,0,2,1800000,1,0
8013,5380,3,1,100000,2,23,0,2,3500000,4,1300000
8082,5001,4,2,500000,2,34,2,2,1400000,4,1300000
8082,5001,1,2,180000,2,46,0,2,3400000,4,1300000
8082,5212,2,2,100000,2,39,1,2,4000000,4,0
8013,5001,2,2,70399,2,49,0,1,1700000,1,2860000
101,5059,5,1,2000000,2,70,0,1,3000000,4,0
702,20710,1,1,92959,2,39,0,2,5500000,4,0
699,68276,2,1,317232,2,36,0,2,2100000,4,0
642,54001,2,2,248166,2,44,3,1,6000000,1,1280000
699,68001,3,2,64074,2,64,0,1,7000000,1,1400000
702,68001,3,1,100504,2,28,0,1,1800000,1,3100000
8013,5576,2,2,35513,2,48,0,2,1500000,4,0
8082,5001,2,2,300000,2,48,0,2,1500000,1,10000000
8013,5659,1,2,8000,2,51,0,1,3000000,1,1300000
8013,5001,1,1,61632,2,42,1,2,1900000,4,1300000
702,20710,1,1,92959,2,19,0,2,4500000,4,0
702,68307,3,1,157778,2,58,0,2,1600000,1,3200000
8082,5001,2,2,155555,2,36,0,1,2000000,4,1300000
8082,5001,2,2,300000,2,52,0,2,2200000,4,0
8013,5809,2,2,195890,2,18,0,2,2000000,4,0
101,5059,1,2,37868,2,63,0,2,2500000,1,1280000
25,66170,2,1,43855,2,47,0,2,1800000,1,2860000
8082,5001,2,2,300000,2,59,0,2,2500000,4,1300000
8013,5045,1,2,1259458,2,46,1,2,1300000,4,0
702,68307,2,1,108278,2,20,0,2,1200000,4,0
642,54001,2,2,130163,2,38,1,2,2500000,1,1280000
702,68001,3,1,100504,2,30,0,2,1800000,4,0
702,68276,2,1,204780,2,35,0,2,2500000,1,0
101,63401,2,1,85046,2,41,0,1,1500000,4,0
8013,5154,1,2,200000,2,27,1,2,1500000,1,1300000
702,68307,3,1,157778,2,24,0,2,1800000,4,0
702,68001,1,1,66674,2,38,0,2,1800000,4,0
8013,5495,1,2,65000,2,60,1,1,1700000,1,1300000
8013,5001,1,2,47987,2,40,3,2,1500000,4,0
8013,5591,1,1,192474,2,27,1,1,1600000,4,0
8082,5001,2,2,80000,2,20,0,2,2900000,1,5000000
8013,5001,2,2,37700,2,39,0,1,1472000,1,2860000
8013,5001,2,2,46600,2,52,1,1,1800000,4,1300000
8013,5001,1,1,87084,2,27,1,1,2200000,4,1300000
8013,5001,2,1,10000,2,37,0,2,1870000,4,0
8013,5001,2,1,111202,2,25,1,2,1550000,4,0
8013,5154,2,2,76000,2,32,0,2,2000000,4,0
702,68276,2,1,170000,2,41,1,1,4000000,1,0
8013,5088,2,1,223280,2,36,0,1,1550000,4,0
8013,5380,2,1,283703,2,26,0,1,1600000,1,2860000
8013,5001,1,2,110282,2,29,0,2,2500000,4,1300000
8013,5045,1,2,70000,2,51,0,1,1800000,4,0
702,68001,1,1,66674,2,35,0,1,2000000,4,0
8013,5001,2,1,50384,2,39,0,1,1800000,4,1300000
8082,5001,2,2,120000,2,38,2,2,1450000,4,0
25,17380,1,1,227427,2,42,0,2,1500000,1,2860000
8013,5001,2,1,50384,2,22,0,2,1800000,4,1300000
8013,5088,3,2,333279,2,35,1,2,1860000,4,0
8013,5001,1,1,96000,2,56,2,1,1450000,4,0
8082,5001,4,2,600000,2,59,0,1,6500000,4,0
8082,5001,4,2,400000,2,30,0,1,4500000,4,0
8082,5001,2,2,300000,2,21,0,2,1650000,1,10000000
8082,5001,2,2,230000,2,29,0,2,3400000,1,10000000
8013,5125,2,1,116987,2,36,2,2,1300000,4,0
702,68318,1,2,23673,2,51,0,2,3500000,1,1280000
8013,17614,1,1,113567,2,19,0,2,1500000,1,2860000
8082,5001,2,2,160000,2,74,0,2,3200000,1,10000000
8013,5001,1,2,42000,2,26,0,2,1970000,4,1300000
8082,5001,2,2,300000,2,29,0,2,1860000,1,10000000
8082,5001,1,2,500000,2,34,1,1,3400000,4,10000000
8013,5001,1,2,48000,2,31,1,1,2300000,1,1300000
8013,5585,1,1,70999,2,70,0,1,2000000,1,1300000
8013,5045,1,1,309556,2,18,0,2,1500000,3,0
702,68255,1,1,83028,2,21,0,1,1360000,1,1900000
8082,5001,2,2,200000,2,54,0,2,2000000,1,5000000
8013,5001,2,2,10000,2,39,1,2,1400000,4,1300000
8082,5001,4,2,600000,2,48,0,1,3100000,4,0
8013,5360,2,2,74724,2,57,0,2,1400000,1,1300000
702,68276,2,1,73372,2,50,0,1,2000000,1,1280000
8013,5001,3,1,554519,2,35,1,1,1600000,4,1300000
8013,5088,1,2,4000,2,28,2,1,2600000,4,1300000
702,68318,2,1,30451,2,30,0,1,3700000,1,2200000
8082,5001,2,2,120000,2,57,0,1,2500000,1,10000000
699,68001,2,1,127646,2,46,0,1,1850000,1,1280000
8013,5001,3,2,750000,2,61,0,2,1300000,4,0
8013,5001,1,1,4000,2,50,1,1,1800000,4,1300000
8082,5001,2,2,100000,2,44,2,2,3500000,4,1300000
699,68001,1,2,40732,2,52,0,1,1800000,4,0
8013,5088,1,2,76486,2,36,1,1,1800000,4,1300000
702,68001,1,1,207408,2,45,0,2,1800000,1,1900000
8013,5001,2,2,641142,2,20,3,2,1100000,4,0
8082,5001,2,2,80000,2,46,0,2,1450000,1,10000000
702,68318,2,1,19462,2,41,0,2,3700000,4,0
702,68318,1,2,55025,2,54,0,1,3700000,1,1280000
8013,5045,1,2,100000,2,30,1,2,2600000,4,0
8082,5001,3,2,300000,2,20,0,1,1400000,1,10000000
8082,5001,1,2,90000,2,20,0,1,1500000,4,0
8013,5001,1,2,120614,2,19,0,1,1400000,1,2860000
8013,5088,3,1,899126,2,54,0,2,2000000,4,0
8013,5001,3,1,647980,2,64,0,2,2000000,4,1300000
8013,5001,2,2,160000,2,36,1,2,1500000,4,0
8013,5001,1,2,77133,2,22,1,2,1650000,4,5000000
8013,5001,1,2,420120,2,37,1,1,1850000,4,5000000
8082,5001,2,2,200000,2,58,0,2,1300000,4,0
8013,5001,3,2,290000,2,63,0,1,2000000,4,1300000
8013,5212,2,1,110000,2,48,0,2,1900000,1,2860000
702,68001,2,1,119200,2,45,1,2,3000000,4,0
702,68081,2,1,88746,2,26,0,1,3000000,1,2600000
8013,5001,1,2,465842,2,19,0,1,1500000,1,1300000
8082,5001,1,2,180000,2,25,0,2,2300000,4,1300000
8082,5001,2,1,120000,2,44,0,2,1800000,4,0
699,68001,1,2,186819,2,47,0,2,1325000,1,1280000
8082,5001,2,1,200000,2,59,0,2,1800000,4,0
702,68001,2,1,119300,2,22,0,2,2600000,4,0
25,17042,2,1,58930,2,33,2,2,1400000,1,1280000
8013,5147,1,2,93181,2,45,1,1,1700000,4,1300000
8082,5001,1,2,200000,2,30,0,2,3800000,4,0
702,68276,2,1,204780,2,32,0,1,3000000,4,0
8013,17614,1,2,60000,2,30,1,2,1500000,4,0
8082,5001,1,2,110000,2,21,1,1,1450000,1,5000000
699,68276,3,1,250972,2,35,0,2,1800000,1,2500000
702,68001,3,1,94897,2,27,0,2,2000000,4,0
8082,5001,2,2,180000,2,46,0,2,1350000,4,0
702,68276,3,1,30000,2,67,0,1,1700000,1,0
8013,27150,1,2,2887416,2,24,0,2,1870000,4,0
702,68276,2,1,86770,2,19,0,2,1600000,4,0
8013,5001,2,1,140818,2,29,0,2,1600000,4,0
702,68276,3,1,30000,2,32,0,2,1900000,4,0
8082,5001,3,1,270000,2,35,1,2,3600000,1,10000000
699,68276,3,1,250972,2,64,0,2,1800000,4,0
702,68276,2,1,281736,2,19,0,2,2000000,4,0
8082,5380,3,1,280000,2,39,0,1,3000000,4,0
8082,5001,2,2,250000,2,34,1,2,2350000,4,0
8082,5001,2,2,300000,2,52,0,2,2800000,4,1300000
8013,5212,2,1,460066,2,30,0,1,3500000,4,0
8013,5001,2,2,45990,2,29,1,1,1650000,4,1300000
702,68276,3,1,20000,2,39,0,1,1800000,4,0
8082,5001,2,2,150000,2,30,1,2,1463000,4,0
642,54001,1,2,29944,2,52,2,1,2000000,1,1280000
8013,27150,1,2,2887416,2,39,0,1,1500000,4,0
8013,5001,2,2,150000,2,55,0,1,1800000,1,2860000
8082,5001,2,1,200000,2,38,2,1,1500000,4,0
8082,5380,3,1,280000,2,21,0,2,1400000,1,10000000
8082,5001,1,2,80000,2,67,1,2,8250000,1,5000000
699,68679,2,2,64890,2,50,2,1,3000000,1,3700000
8013,5001,1,1,263211,2,34,0,2,1760000,4,0
8082,5001,3,2,200000,2,34,1,1,5100000,4,0
8082,5001,4,1,300000,2,43,2,1,2300000,4,0
702,68081,1,1,93827,2,74,0,1,2700000,1,1280000
8082,5001,2,2,200000,2,27,0,1,3100000,4,0
25,5129,1,1,145959,2,30,0,2,1462000,1,2860000
8082,5001,2,1,138000,2,22,1,2,1500000,4,1300000
8082,5001,2,2,554455,2,48,0,2,2000000,4,0
8082,5001,2,2,300000,2,21,0,2,1850000,4,1300000
8013,5001,2,2,87003,2,36,1,2,1650000,1,2860000
8082,5001,2,2,300000,2,38,0,1,2000000,4,1300000
8082,5001,3,2,330000,2,60,0,2,2400000,4,0
8082,5001,2,2,120000,2,41,0,2,2500000,1,10000000
8013,5088,2,1,94516,2,27,0,1,2000000,1,2860000
8013,5172,1,2,115101,2,33,2,1,2000000,1,1300000
8082,5002,2,2,129999,2,19,0,1,1000000,1,10000000
642,54001,1,2,59369,2,46,2,2,1600000,1,1280000
8082,5001,2,2,200000,2,22,0,2,2400000,1,10000000
8013,5001,2,1,245690,2,22,1,2,1500000,4,0
8013,5837,1,2,133651,2,20,0,1,1550000,4,0
8082,5001,2,2,300000,2,52,0,2,3200000,4,0
8082,5001,2,2,132000,2,22,0,1,1300000,1,10000000
8082,5001,2,2,120000,2,27,0,1,1700000,1,10000000
8013,5001,1,2,99452,2,39,1,1,2000000,4,1300000
8082,5001,2,2,90000,2,44,0,2,1450000,1,10000000
8013,5001,2,1,148179,2,22,0,2,1600000,4,1300000
8013,5001,2,2,84884,2,28,1,2,1600000,4,1300000
699,68679,3,1,69186,2,21,0,2,2200000,4,0
699,68689,2,1,64771,2,21,0,2,2300000,1,3900000
8082,5001,2,2,400000,2,18,0,1,1300000,1,2860000
8082,5001,2,1,160000,2,24,0,2,2560000,1,10000000
8013,5895,1,2,95000,2,29,1,2,1400000,1,1300000
8082,5001,3,2,200000,2,30,3,1,1800000,4,0
702,68318,2,1,20626,2,26,0,2,3700000,1,1800000
8082,5266,2,2,962000,2,22,0,1,1600000,4,0
8013,5001,3,1,1523415,2,23,1,2,1382000,4,1300000
8082,5001,2,2,230000,2,23,0,2,1300000,1,10000000
8082,5001,2,1,100000,2,36,1,1,1600000,4,1300000
8082,5001,2,2,300000,2,43,0,1,1800000,1,5000000
8082,5001,3,2,300000,2,19,0,1,1400000,4,0
8082,5001,2,2,130000,2,35,1,2,1450000,3,0
8013,5380,1,2,87351,2,35,1,1,2000000,1,2860000
8082,5001,2,2,120000,2,46,2,1,1940000,4,0
8013,5001,1,2,600000,2,22,0,1,1400000,1,2860000
702,68255,2,1,151181,2,25,0,1,1400000,1,600000
699,68276,2,1,22315,2,37,0,2,2000000,4,0
699,68679,3,1,185050,2,51,0,1,2600000,1,1800000
8082,5001,3,2,300000,2,38,1,2,1800000,4,0
25,5129,4,1,127627,2,53,0,2,4200000,4,0
8082,5001,2,2,130000,2,23,0,1,1600000,1,10000000
8013,5001,3,1,290000,2,43,1,2,2400000,4,0
8013,5837,1,2,60139,2,43,4,2,1200000,1,1300000
699,68276,2,1,890022,2,46,0,2,3500000,4,0
8013,5045,1,1,34336,2,21,0,2,1600000,4,0
702,68001,3,1,94897,2,39,0,1,1800000,4,0
8013,5837,1,1,4000,2,25,0,1,2500000,4,0
